2025/11/07 19:50:41 [error] 24572#26048: *30 CreateFile() "D:\tools\nginx-1.28.0/html/50x.html" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /api/depts/3 HTTP/1.1", upstream: "http://127.0.0.1:8080/depts/3", host: "localhost:90", referrer: "http://localhost:90/dept"
2025/11/07 22:57:25 [error] 24572#26048: *87 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /api/emps?name=&gender=&begin=&end=&page=1&pageSize=10 HTTP/1.1", upstream: "http://127.0.0.1:8080/emps?name=&gender=&begin=&end=&page=1&pageSize=10", host: "localhost:90", referrer: "http://localhost:90/emp"
2025/11/07 22:57:25 [error] 24572#26048: *86 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /api/depts HTTP/1.1", upstream: "http://[::1]:8080/depts", host: "localhost:90", referrer: "http://localhost:90/emp"
2025/11/07 22:57:25 [error] 24572#26048: *86 no live upstreams while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /api/depts HTTP/1.1", upstream: "http://localhost/depts", host: "localhost:90", referrer: "http://localhost:90/emp"
2025/11/07 22:57:25 [error] 24572#26048: *86 CreateFile() "D:\tools\nginx-1.28.0/html/50x.html" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /api/depts HTTP/1.1", upstream: "http://localhost/depts", host: "localhost:90", referrer: "http://localhost:90/emp"
2025/11/07 22:57:25 [error] 24572#26048: *86 no live upstreams while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /api/depts HTTP/1.1", upstream: "http://localhost/depts", host: "localhost:90", referrer: "http://localhost:90/dept"
2025/11/07 22:57:25 [error] 24572#26048: *86 CreateFile() "D:\tools\nginx-1.28.0/html/50x.html" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /api/depts HTTP/1.1", upstream: "http://localhost/depts", host: "localhost:90", referrer: "http://localhost:90/dept"
2025/11/07 22:57:25 [error] 24572#26048: *86 no live upstreams while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /api/depts HTTP/1.1", upstream: "http://localhost/depts", host: "localhost:90", referrer: "http://localhost:90/emp"
2025/11/07 22:57:25 [error] 24572#26048: *86 CreateFile() "D:\tools\nginx-1.28.0/html/50x.html" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /api/depts HTTP/1.1", upstream: "http://localhost/depts", host: "localhost:90", referrer: "http://localhost:90/emp"
2025/11/07 22:57:25 [error] 24572#26048: *86 no live upstreams while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /api/depts HTTP/1.1", upstream: "http://localhost/depts", host: "localhost:90", referrer: "http://localhost:90/dept"
